Date,How Much Did I Spend Today?,High,Low,Close,Adj Close,Volume,PercentChange
8/23/2006,130.179993,130.440002,129.190002,129.759995,101.026833,66592100,-0.002766677
8/24/2006,129.990005,130.100006,129.399994,129.649994,100.941193,57983000,-0.000847727
8/25/2006,129.639999,130.25,129.550003,129.809998,101.06575,41756000,0.001234123
8/28/2006,129.649994,130.820007,129.639999,130.429993,101.548454,52681500,0.004776173
8/29/2006,130.490005,130.830002,129.809998,130.580002,101.665268,61817800,0.001150111
8/30/2006,130.869995,131.039993,130.550003,130.660004,101.727524,50052200,0.000612667
8/31/2006,130.850006,130.990005,130.580002,130.639999,101.711967,37510300,-0.000153107
9/1/2006,131.139999,131.580002,130.839996,131.419998,102.319252,48794500,0.005970599
9/5/2006,131.509995,131.850006,131.199997,131.669998,102.513908,52348300,0.001902298
9/6/2006,131.110001,131.160004,130.330002,130.509995,101.610764,53795600,-0.008809926
9/7/2006,130.059998,130.570007,129.350006,129.910004,101.143623,86269400,-0.00459728
9/8/2006,130.080002,130.460007,129.830002,130.279999,101.431702,45096300,0.002848087
9/11/2006,129.860001,130.690002,129.479996,130.410004,101.532936,68496600,0.000997889
9/12/2006,130.559998,131.839996,130.369995,131.690002,102.529503,69875600,0.009815183
9/13/2006,131.639999,132.449997,131.520004,132.220001,102.942146,62898400,0.004024596
9/14/2006,131.960007,132.240005,131.75,132.229996,102.949883,57805400,7.55937E-05
9/15/2006,132.309998,132.389999,131.679993,131.960007,103.191544,76703100,-0.002041814
9/18/2006,131.789993,132.389999,131.649994,132.139999,103.332306,64154100,0.001363989
9/19/2006,132.119995,132.130005,131.070007,131.809998,103.074226,92089100,-0.002497359
9/20/2006,132.25,132.770004,132.059998,132.509995,103.621628,75204100,0.005310652
9/21/2006,132.610001,132.75,131.419998,131.869995,103.121193,88932500,-0.004829824
9/22/2006,131.669998,131.679993,131,131.470001,102.808334,65966800,-0.003033245
9/25/2006,131.729996,132.850006,131.050003,132.479996,103.598167,92299100,0.007682323
9/26/2006,132.5,133.600006,132.399994,133.580002,104.458351,73962700,0.008303186
9/27/2006,133.490005,133.970001,133.270004,133.740005,104.583488,82432200,0.001197807
9/28/2006,133.740005,133.990005,133.279999,133.690002,104.544395,58597500,-0.000373882
9/29/2006,133.800003,133.940002,133.479996,133.580002,104.458351,47966600,-0.000822799
10/2/2006,133.539993,133.830002,132.949997,133.080002,104.067375,51687400,-0.003743075
10/3/2006,132.889999,133.869995,132.649994,133.360001,104.286339,73108100,0.00210399
10/4/2006,133.229996,135,133.080002,134.919998,105.506233,80890500,0.011697638
10/5/2006,134.919998,135.410004,134.75,135.179993,105.709564,60505900,0.001927031
10/6/2006,134.949997,135.100006,134.399994,135.009995,105.576591,64983600,-0.001257568
10/9/2006,134.850006,135.300003,134.639999,135.089996,105.63913,41176800,0.000592556
10/10/2006,135.100006,135.449997,134.839996,135.270004,105.779938,56403700,0.001332504
10/11/2006,134.839996,135.429993,134.300003,135.110001,105.654816,104071800,-0.001182842
10/12/2006,135.449997,136.389999,135.399994,136.279999,106.569717,59158600,0.008659596
10/13/2006,136.160004,136.710007,136.039993,136.630005,106.843445,53944000,0.002568286
10/16/2006,136.520004,137.050003,136.419998,136.839996,107.007652,42273000,0.001536932
10/17/2006,136.470001,136.699997,135.669998,136.410004,106.671394,90500600,-0.003142298
10/18/2006,137.039993,137.369995,136.100006,136.589996,106.812134,86848600,0.001319493
10/19/2006,136.389999,136.880005,136.229996,136.809998,106.984207,64063200,0.001610674
10/20/2006,136.839996,136.949997,136.330002,136.839996,107.007652,48094500,0.000219268
10/23/2006,136.559998,137.800003,136.389999,137.470001,107.500298,66219900,0.004603954
10/24/2006,137.279999,137.929993,137.220001,137.880005,107.820915,53234900,0.002982498
10/25/2006,137.740005,138.410004,137.509995,138.350006,108.188469,78105400,0.003408768
10/26/2006,138.660004,139,137.979996,138.779999,108.524719,66843700,0.003108009
10/27/2006,138.610001,138.75,137.630005,137.910004,107.844376,80238000,-0.006268879
10/30/2006,137.660004,138.199997,137.399994,137.809998,107.766174,49717800,-0.000725154
10/31/2006,138.070007,138.259995,137.25,137.789993,107.750542,71274100,-0.000145164
11/1/2006,138.220001,138.309998,136.720001,136.860001,107.023315,83005600,-0.006749344
11/2/2006,136.509995,137.009995,136.360001,136.779999,106.960747,60693100,-0.000584554
11/3/2006,137.270004,137.389999,135.619995,136.539993,106.773056,71346400,-0.001754686
11/6/2006,136.960007,138.279999,136.949997,138.080002,107.977295,63303300,0.011278813
11/7/2006,138.199997,138.979996,138,138.610001,108.391785,63318900,0.003838347
11/8/2006,138,139.050003,136.860001,138.910004,108.626404,87517800,0.002164368
11/9/2006,139.009995,139.139999,137.899994,138.179993,108.055542,95916300,-0.00525528
11/10/2006,138.139999,138.339996,137.720001,138.240005,108.102432,48991500,0.000434303
11/13/2006,138.179993,139.039993,138.070007,138.580002,108.368294,59398200,0.002459469
11/14/2006,138.970001,139.740005,138.119995,139.619995,109.181602,96704000,0.00750464
11/15/2006,139.570007,140.449997,139.529999,140.020004,109.494385,76509600,0.002864984
11/16/2006,140.440002,140.679993,139.490005,140.380005,109.775909,76728800,0.002571068
11/17/2006,139.929993,140.429993,139.729996,140.419998,109.807182,56353800,0.000284891
11/20/2006,140.300003,140.740005,139.940002,140.5,109.869766,69174200,0.000569734
11/21/2006,140.490005,140.669998,140.289993,140.639999,109.979233,51367900,0.000996434
11/22/2006,140.75,141.160004,140.5,140.919998,110.198189,45505300,0.001990892
11/24/2006,140.240005,140.839996,140.199997,140.350006,109.752457,30998000,-0.004044791
11/27/2006,140.279999,140.350006,138.380005,138.419998,108.243187,84545100,-0.013751392
11/28/2006,138.240005,139.160004,138.110001,139.020004,108.712387,106652900,0.004334677
11/29/2006,139.470001,140.529999,139.080002,140.470001,109.846275,90034900,0.010430132
11/30/2006,140.440002,141.050003,139.759995,140.529999,109.893173,83994300,0.000427123
12/1/2006,140.529999,140.660004,138.970001,140.220001,109.65078,126080000,-0.00220592
12/4/2006,140.25,141.550003,140.229996,141.289993,110.487526,87813200,0.007630809
12/5/2006,141.559998,141.960007,141.259995,141.899994,110.964539,73374400,0.004317369
12/6/2006,141.869995,142.070007,141.5,141.779999,110.870697,53253200,-0.000845631
12/7/2006,142.029999,142.300003,141.110001,141.160004,110.385864,62857400,-0.004372937
12/8/2006,141.130005,141.899994,140.779999,141.419998,110.589142,79625500,0.001841839
12/11/2006,141.419998,142.089996,141.339996,141.830002,110.90979,39779400,0.002899194
12/12/2006,141.690002,141.869995,140.889999,141.720001,110.823761,77451600,-0.000775583
12/13/2006,142.229996,142.339996,141.559998,141.869995,110.941048,55520200,0.001058383
12/14/2006,141.860001,143.240005,141.839996,143.119995,111.918571,64755200,0.008810884
12/15/2006,142.639999,142.889999,142.240005,142.339996,111.928787,70857400,-0.005449965
12/18/2006,142.539993,142.880005,141.75,141.949997,111.622093,48954600,-0.002739912
12/19/2006,141.550003,142.559998,141.190002,142.220001,111.834412,65023600,0.001902106
12/20/2006,142.279999,142.660004,142.009995,142.139999,111.771515,41469600,-0.000562523
12/21/2006,142.270004,142.429993,141.320007,141.619995,111.362587,48698400,-0.003658393
12/22/2006,141.639999,141.649994,140.669998,140.75,110.67849,62069100,-0.006143165
12/26/2006,140.809998,141.610001,140.779999,141.580002,111.331146,32696900,0.005896995
12/27/2006,141.869995,142.600006,141.830002,142.509995,112.062462,39727100,0.006568675
12/28/2006,142.410004,142.699997,141.990005,142.210007,111.826569,37288800,-0.002105031
12/29/2006,142.059998,142.539993,141.429993,141.619995,111.362587,45461200,-0.004148878
1/3/2007,142.25,142.860001,140.570007,141.369995,111.166,94807600,-0.001765287
1/4/2007,141.229996,142.050003,140.610001,141.669998,111.401939,69620600,0.002122112
1/5/2007,141.330002,141.399994,140.380005,140.539993,110.513351,76645300,-0.007976318
1/8/2007,140.820007,141.410004,140.25,141.190002,111.024483,71655000,0.004625082
1/9/2007,141.309998,141.600006,140.399994,141.070007,110.930107,75680100,-0.000849883
1/10/2007,140.580002,141.570007,140.300003,141.539993,111.299667,72428000,0.00333158
1/11/2007,141.580002,142.619995,141.5,142.160004,111.787224,54476800,0.004380465
1/12/2007,142.149994,143.240005,142.110001,143.240005,112.63649,55370600,0.007597081
1/16/2007,143.070007,143.440002,142.729996,142.960007,112.416328,44871300,-0.001954747
1/17/2007,142.850006,143.460007,142.729996,143.020004,112.463547,50241400,0.000419677
1/18/2007,143.169998,143.259995,142.309998,142.539993,112.08606,68177300,-0.003356251
1/19/2007,142.539993,143.100006,142.460007,142.820007,112.306236,56973000,0.001964459
1/22/2007,143.070007,143.100006,141.929993,142.380005,111.960243,60253600,-0.003080815
1/23/2007,142.259995,143.080002,142.059998,142.800003,112.290543,54064400,0.002949838
1/24/2007,142.970001,143.979996,142.910004,143.949997,113.194801,55834700,0.008053179
1/25/2007,143.860001,143.919998,142.009995,142.259995,111.86586,73583800,-0.011740202
1/26/2007,142.570007,142.649994,141.580002,142.130005,111.763634,67255600,-0.00091375
1/29/2007,142.190002,142.800003,141.740005,142.050003,111.700737,66114600,-0.000562879
1/30/2007,142.350006,142.860001,142.059998,142.789993,112.282623,70407600,0.005209363
1/31/2007,142.630005,144.130005,142.399994,143.75,113.037529,91868600,0.006723209
2/1/2007,144.149994,144.660004,143.910004,144.610001,113.713799,69312400,0.005982616
2/2/2007,144.729996,144.949997,144.380005,144.809998,113.871086,49607000,0.001383009
2/5/2007,144.699997,144.940002,144.339996,144.850006,113.902512,45705300,0.000276279
2/6/2007,144.970001,145.029999,144.330002,144.889999,113.93399,57081300,0.000276099
2/7/2007,145.119995,145.360001,144.570007,145.210007,114.185593,55669700,0.002208627
2/8/2007,144.779999,145.119995,144.270004,145.020004,114.036194,70641000,-0.00130847
2/9/2007,145.059998,145.330002,143.389999,143.940002,113.186935,79084400,-0.007447262
2/12/2007,143.940002,144.039993,143.190002,143.449997,112.801605,65657000,-0.003404231
2/13/2007,143.770004,144.899994,143.759995,144.660004,113.753098,64081800,0.008435044
2/14/2007,144.800003,145.899994,144.779999,145.610001,114.500122,66039400,0.006567102
2/15/2007,145.669998,145.949997,145.429993,145.800003,114.649536,38715200,0.001304869
2/16/2007,145.440002,145.759995,145.229996,145.729996,114.594467,39841800,-0.000480158
2/20/2007,145.559998,146.199997,145,146.039993,114.838272,56911800,0.002127201
2/21/2007,145.610001,146.070007,145.350006,145.979996,114.791084,63971600,-0.000410826
2/22/2007,146.050003,146.419998,145.169998,145.869995,114.704567,79067400,-0.000753535
2/23/2007,145.740005,145.789993,145.029999,145.300003,114.256409,71966200,-0.003907534
2/26/2007,145.830002,145.949997,144.75,145.169998,114.154121,69192800,-0.000894735
2/27/2007,143.880005,144.199997,139,139.5,109.695564,274466500,-0.039057643
2/28/2007,140.389999,141.979996,139.800003,140.929993,110.82,177536300,0.010250846
3/1/2007,139.339996,141.25,138.050003,140.509995,110.489754,212828600,-0.002980189
3/2/2007,140.050003,140.660004,138.660004,138.669998,109.042854,162574000,-0.013095132
3/5/2007,137.929993,139.580002,137.330002,137.350006,108.004898,143750400,-0.009518944
3/6/2007,138.779999,140.119995,137.720001,139.699997,109.852821,143333300,0.017109508
3/7/2007,139.589996,140.460007,139.399994,139.559998,109.742714,115144900,-0.00100214
3/8/2007,140.539993,141.160004,140.070007,140.740005,110.670639,117891600,0.008455195
3/9/2007,141.309998,141.419998,140.080002,140.779999,110.702087,107765100,0.000284169
3/12/2007,140.419998,141.339996,140.160004,140.990005,110.867218,80366900,0.001491732
3/13/2007,140.179993,140.770004,138.039993,138.25,108.712631,190605200,-0.019434037
3/14/2007,138.429993,139.360001,136.75,139.279999,109.522545,231853800,0.007450264
3/15/2007,138.970001,139.990005,138.800003,139.470001,109.671951,132435900,0.001364173
3/16/2007,139.309998,139.630005,138.119995,138.529999,109.364853,121531600,-0.006739815
3/19/2007,139.259995,140.330002,139.149994,140.199997,110.68322,96161200,0.012055136
3/20/2007,140.080002,141.050003,139.960007,140.970001,111.29113,82147400,0.005492183
3/21/2007,141.100006,143.649994,140.820007,143.289993,113.122681,152368700,0.016457345
3/22/2007,143.479996,143.679993,142.789993,143.179993,113.035904,118942200,-0.000767674
3/23/2007,143.279999,143.809998,143.149994,143.389999,113.201683,74416800,0.001466727
3/26/2007,143.5,143.649994,142.089996,143.199997,113.051659,113787500,-0.001325071
3/27/2007,143.119995,143.160004,142.389999,142.860001,112.783257,99864600,-0.002374274
3/28/2007,142.139999,142.470001,141.259995,141.820007,111.962196,152907900,-0.007279812
3/29/2007,142.539993,142.610001,141.190002,141.970001,112.08062,139432700,0.001057636
3/30/2007,142.240005,142.839996,140.559998,142,112.104271,128194100,0.000211305
4/2/2007,142.160004,142.460007,141.479996,142.160004,112.230621,79416400,0.001126789
4/3/2007,142.970001,143.979996,142.910004,143.690002,113.43853,82417800,0.010762507
4/4/2007,143.690002,143.949997,143.160004,143.850006,113.564842,63995200,0.001113536
4/5/2007,143.669998,144.440002,143.610001,144.240005,113.872719,46822800,0.00271115
4/9/2007,144.649994,144.800003,144.149994,144.440002,114.030571,50967400,0.001386557
4/10/2007,144.330002,144.850006,144.270004,144.610001,114.164825,56620000,0.001176952
4/11/2007,144.820007,144.860001,143.539993,144.020004,113.699005,106365700,-0.004079918
4/12/2007,143.740005,144.919998,143.339996,144.660004,114.204292,115534400,0.004443827
4/13/2007,144.899994,145.320007,144.360001,145.320007,114.725334,84287000,0.004562443
4/16/2007,145.830002,146.860001,145.820007,146.699997,115.814774,83064600,0.009496215
4/17/2007,146.970001,147.399994,146.649994,147.089996,116.122681,108424100,0.00265848
4/18/2007,146.600006,147.699997,146.570007,147.270004,116.264816,88345300,0.001223795
4/19/2007,146.550003,147.399994,146.360001,147.229996,116.233246,102947700,-0.000271664
4/20/2007,148.220001,148.619995,147.039993,148.619995,117.330559,124114100,0.009441004
4/23/2007,148.369995,148.729996,147.970001,148.059998,116.888474,77270800,-0.003767979
4/24/2007,148.229996,148.399994,147.320007,148.119995,116.935829,114471000,0.000405221
4/25/2007,148.729996,149.660004,148.020004,149.479996,118.009491,108418800,0.009181752
4/26/2007,149.490005,149.800003,149.100006,149.649994,118.143707,88741600,0.001137263
4/27/2007,149.089996,149.740005,148.839996,149.529999,118.048973,108191100,-0.000801838
4/30/2007,149.639999,149.740005,148.210007,148.289993,117.070038,100874100,-0.00829269
5/1/2007,148.419998,149.470001,147.669998,148.669998,117.37001,134342700,0.00256258
5/2/2007,148.899994,149.949997,148.75,149.539993,118.056839,87129800,0.005851853
5/3/2007,149.970001,150.399994,149.729996,150.350006,118.696381,86569700,0.005416698
5/4/2007,150.75,151.119995,150.220001,150.919998,119.146332,96409000,0.003791101
5/7/2007,150.880005,151.199997,150.809998,150.949997,119.170013,63461400,0.000198774
5/8/2007,150.580002,150.919998,150.130005,150.75,119.012154,80584000,-0.001324922
5/9/2007,150.639999,152.820007,150.369995,151.160004,119.3358,102070100,0.002719761
5/10/2007,150.729996,151.020004,149.270004,149.580002,118.088455,153617800,-0.010452514
5/11/2007,149.75,150.929993,149.720001,150.860001,119.098953,113408900,0.008557287
5/14/2007,150.860001,151.300003,149.789993,150.529999,118.838432,108027500,-0.002187472
5/15/2007,150.699997,151.660004,150.190002,150.570007,118.870041,180673300,0.000265781
5/16/2007,150.800003,151.630005,150.380005,151.600006,119.683189,114166500,0.006840665
5/17/2007,151.380005,151.960007,151.110001,151.300003,119.446335,101132800,-0.001978912
5/18/2007,152.009995,152.619995,151.809998,152.619995,120.488434,99182000,0.008724336
5/21/2007,152.580002,153.229996,152.5,152.539993,120.425293,174664600,-0.000524191
5/22/2007,152.699997,153.160004,152.380005,152.419998,120.330521,82148800,-0.000786646
5/23/2007,152.949997,153.5,152.360001,152.440002,120.346359,133786600,0.000131243
5/24/2007,152.529999,153.210007,150.740005,151.059998,119.256889,187593000,-0.009052768
5/25/2007,151.5,152.020004,151.179993,151.690002,119.75425,83309200,0.004170555
5/29/2007,151.940002,152.5,151.449997,152.240005,120.188461,82020000,0.003625836
5/30/2007,151.460007,153.539993,151.339996,153.479996,121.167389,129013600,0.008144975
5/31/2007,153.669998,153.889999,153.119995,153.320007,121.041092,114866700,-0.001042409
6/1/2007,153.880005,154.399994,153.509995,154.080002,121.641068,107771700,0.00495692
6/4/2007,153.539993,154.389999,153.479996,154.100006,121.656853,78008800,0.000129829
6/5/2007,153.740005,153.899994,152.860001,153.490005,121.17527,126917900,-0.003958475
6/6/2007,152.860001,152.949997,151.75,151.839996,119.872719,164096800,-0.010749944
6/7/2007,151.559998,152.5,149.059998,149.100006,117.709526,232414600,-0.018045245
6/8/2007,149.580002,151.190002,149.089996,151.039993,119.241096,175886000,0.013011314
6/11/2007,150.929993,151.949997,150.699997,151.300003,119.446335,102015600,0.001721465
6/12/2007,150.669998,151.539993,149.550003,149.649994,118.143707,233898000,-0.010905545
6/13/2007,150.5,152.070007,149.720001,151.889999,119.912109,193208200,0.014968293
6/14/2007,152.059998,153.119995,152.029999,152.860001,120.677917,146396500,0.006386214
6/15/2007,153.139999,153.660004,152.929993,153.070007,121.364586,154030800,0.001373845
6/18/2007,153.380005,153.389999,152.660004,152.889999,121.221786,88537500,-0.001175985
6/19/2007,152.550003,153.380005,152.360001,153.270004,121.523125,110851700,0.00248548
6/20/2007,153.580002,153.580002,150.960007,151.139999,119.834335,177119700,-0.013897077
6/21/2007,151.080002,152.110001,150.25,151.979996,120.50032,205262000,0.005557741
6/22/2007,151.520004,151.770004,149.850006,150.550003,119.366516,204964700,-0.009409087
6/25/2007,150.240005,151.25,149.020004,149.830002,118.795631,232014400,-0.004782471
6/26/2007,150.210007,150.460007,148.279999,148.289993,117.574661,198445700,-0.010278375
6/27/2007,148.130005,150.570007,148.059998,150.399994,119.247574,213638000,0.014228883
6/28/2007,150.380005,151.410004,149.669998,150.380005,119.231728,157705000,-0.000132906
6/29/2007,150.899994,151.649994,149.149994,150.429993,119.271301,199701800,0.000332411
7/2/2007,150.869995,151.919998,150.770004,151.789993,120.349625,103357000,0.00904075
7/3/2007,152.179993,152.5,151.990005,152.339996,120.785774,54048400,0.003623447
7/5/2007,152.399994,152.559998,151.630005,152.179993,120.65889,89279000,-0.001050302
7/6/2007,152.380005,153.169998,151.929993,152.979996,121.293205,81109000,0.005256953
7/9/2007,153.160004,153.360001,152.619995,153.100006,121.388313,72348100,0.000784482
7/10/2007,152.289993,152.610001,150.770004,150.919998,119.659859,180362600,-0.014239111
7/11/2007,150.75,152.050003,150.520004,151.990005,120.508278,175607600,0.007089895
7/12/2007,152.369995,154.75,152.339996,154.389999,122.411118,133882500,0.015790473
7/13/2007,154.570007,155.460007,154.389999,154.850006,122.775848,111794300,0.002979513
7/16/2007,154.990005,155.529999,154.580002,154.830002,122.759964,98378700,-0.000129183
7/17/2007,154.929993,155.479996,154.679993,154.75,122.696548,126201300,-0.000516709
7/18/2007,154.229996,154.800003,153.300003,154.470001,122.474571,237887400,-0.001809363
7/19/2007,155.199997,155.529999,154.75,155.070007,122.950241,145212700,0.003884288
7/20/2007,154.889999,154.990005,152.830002,153.5,121.705482,245502500,-0.010124505
7/23/2007,154.179993,154.720001,153.300003,153.970001,122.078133,121183900,0.003061896
7/24/2007,153.119995,154.279999,150.759995,151.300003,119.961159,256732400,-0.017341027
7/25/2007,152.020004,152.389999,150.25,151.610001,120.206932,265214500,0.002048896
7/26/2007,150.190002,150.800003,146.389999,148.020004,117.360558,467592500,-0.023679157
7/27/2007,148.210007,148.869995,145.050003,145.110001,115.053299,422987600,-0.019659525
7/30/2007,145.929993,147.809998,145.289993,147.380005,116.853127,283017500,0.015643333
7/31/2007,148.330002,149.460007,145.039993,145.720001,115.536957,316976700,-0.011263427
8/1/2007,145.179993,147.009995,143.949997,146.429993,116.099892,467670000,0.004872303
8/2/2007,146.759995,147.759995,145.259995,147.600006,117.027565,294758400,0.007990255
8/3/2007,147.279999,147.580002,143.199997,143.800003,114.014656,359398200,-0.025745277
8/6/2007,144.210007,146.830002,142.529999,146.210007,115.925491,324980000,0.016759416
8/7/2007,145.940002,149,145.229996,147.770004,117.162338,232568700,0.010669564
8/8/2007,148.410004,150.589996,147.339996,149.830002,118.795631,274930600,0.013940569
8/9/2007,147.429993,148.949997,145.289993,145.389999,115.275284,357622100,-0.029633604
8/10/2007,144.389999,146.5,143.119995,144.710007,114.736168,411018400,-0.00467702
8/13/2007,146.5,146.889999,145.020004,145.229996,115.14846,181917200,0.003593317
8/14/2007,145.699997,146.059998,142.720001,143.009995,113.388252,264134500,-0.015286105
8/15/2007,142.720001,144.460007,140.619995,141.039993,111.826309,323834000,-0.013775275
8/16/2007,139.789993,142.940002,137,142.100006,112.666763,546743700,0.007515691
8/17/2007,145.5,145.809998,141.389999,144.710007,114.736168,388218100,0.018367353
8/20/2007,145.169998,145.470001,143.289993,144.639999,114.680641,187320400,-0.000483781
8/21/2007,144.600006,145.970001,144.139999,144.929993,114.910545,157066400,0.002004936
8/22/2007,146.009995,146.800003,145.330002,146.649994,116.274323,173156700,0.011867806
8/23/2007,147.339996,147.649994,145.610001,146.520004,116.171234,203915300,-0.000886396
8/24/2007,146.479996,148.330002,146.279999,148.330002,117.606369,128901900,0.012353248
8/27/2007,147.850006,148.330002,146.729996,146.949997,116.512192,113024300,-0.009303613
8/28/2007,146.160004,146.25,143.460007,143.720001,113.95118,219790700,-0.021980239
8/29/2007,144.369995,146.740005,143.960007,146.539993,116.187126,207654200,0.01962143
8/30/2007,145.449997,147.190002,145.309998,146.149994,115.877869,191817300,-0.002661383
8/31/2007,147.649994,148.5,146.830002,147.589996,117.019615,185477500,0.009852905
9/4/2007,147.449997,149.979996,147.399994,149.080002,118.201004,120062000,0.010095576
9/5/2007,148.199997,148.360001,147,147.789993,117.178185,166261800,-0.008653132
9/6/2007,147.949997,148.610001,147.119995,148.130005,117.447731,127878400,0.002300643
9/7/2007,146.479996,146.889999,145.259995,146.070007,115.814461,235447600,-0.01390669
9/10/2007,146.520004,146.720001,144.330002,145.789993,115.592453,192305900,-0.001916985
9/11/2007,146.240005,147.699997,146.130005,147.490005,116.940361,162081900,0.011660691
9/12/2007,147.289993,148.440002,146.979996,147.869995,117.241615,149554600,0.002576378
9/13/2007,148.550003,149.449997,148.199997,148.910004,118.066238,154079000,0.007033266
9/14/2007,147.960007,149.089996,147.740005,148.899994,118.058289,121911000,-6.72218E-05
9/17/2007,148.309998,148.649994,147.630005,148.100006,117.423981,109870800,-0.005372653
9/18/2007,148.830002,152.5,148.130005,152.460007,120.880905,263759500,0.029439573
9/19/2007,153.410004,154.389999,152.710007,153.360001,121.594498,193779900,0.005903148
9/20/2007,153.339996,153.429993,152.110001,152.279999,120.738182,175186800,-0.007042267
9/21/2007,152.710007,153.119995,151.740005,151.970001,121.063995,141457500,-0.002035711
9/24/2007,152.419998,152.820007,151.360001,151.690002,120.840927,139450200,-0.001842462
9/25/2007,150.809998,151.660004,150.470001,151.389999,120.601959,142289900,-0.001977737
9/26/2007,152.25,152.770004,151.389999,152.190002,121.239258,135547000,0.005284385
9/27/2007,152.910004,153.100006,152.190002,153.089996,121.95623,102713300,0.005913621
9/28/2007,152.850006,153.190002,151.979996,152.580002,121.54995,133372100,-0.003331335
10/1/2007,152.600006,154.75,152.5,154.300003,122.920181,148162300,0.011272781
10/2/2007,154.610001,154.649994,153.809998,154.089996,122.752892,112978800,-0.00136103
10/3/2007,153.809998,154.410004,153.009995,153.779999,122.505898,119055900,-0.002011792
10/4/2007,154.110001,154.259995,153.589996,154.020004,122.697083,76864400,0.001560704
10/5/2007,155.029999,156.100006,154.630005,155.850006,124.154922,134579700,0.011881586
10/8/2007,155.389999,155.490005,154.770004,155.020004,123.493736,71280400,-0.005325646
10/9/2007,155.600006,156.5,155.029999,156.479996,124.656799,94054300,0.009418088
10/10/2007,156.039993,156.440002,155.410004,156.220001,124.449692,101711100,-0.001661522
10/11/2007,156.929993,157.520004,154.539993,155.470001,123.85218,233529100,-0.004800922
10/12/2007,155.460007,156.350006,155.270004,156.330002,124.537331,124546700,0.00553162
10/15/2007,156.270004,156.360001,153.940002,155.009995,123.485725,161151900,-0.008443722
10/16/2007,154.410004,154.520004,153.470001,153.779999,122.505898,166525700,-0.007934946
10/17/2007,154.979996,155.089996,152.470001,154.25,122.880295,216687300,0.003056321
10/18/2007,153.449997,154.190002,153.080002,153.690002,122.434204,148367500,-0.003630457
10/19/2007,153.089996,156.479996,149.660004,149.669998,119.231758,297169900,-0.026156575
10/22/2007,148.860001,150.759995,148.660004,150.539993,119.924812,261989800,0.005812755
10/23/2007,151.460007,151.949997,150.25,151.759995,120.896683,180085100,0.008104172
10/24/2007,151.210007,151.740005,148.839996,151.479996,120.67363,326694200,-0.001845012
10/25/2007,151.649994,152.289993,149.880005,151.839996,120.960442,237374500,0.002376551
10/26/2007,153.059998,153.619995,151.899994,153.619995,122.378395,176484000,0.01172286
10/29/2007,153.929993,154.440002,153.550003,154.130005,122.784752,106841000,0.003319945
10/30/2007,153.449997,153.75,152.869995,153.059998,121.932381,132981600,-0.006942237
10/31/2007,153.979996,155.270004,152.839996,154.649994,123.199005,220954400,0.010388057
11/1/2007,153.289993,153.410004,150.589996,151.029999,120.31517,333040800,-0.023407663
11/2/2007,151.529999,152,149.210007,151.199997,120.450577,331228200,0.001125591
11/5/2007,149.639999,151.160004,148.970001,150.050003,119.534431,226841000,-0.007605781
11/6/2007,150.860001,152.110001,149.899994,152.070007,121.143707,177800500,0.013462206
11/7/2007,150.440002,151.130005,147.550003,147.910004,117.829689,306639700,-0.027355841
11/8/2007,147.990005,148.399994,145.070007,147.160004,117.232201,374509900,-0.005070651
11/9/2007,145.690002,147.539993,144.889999,145.139999,115.623024,277745100,-0.01372659
11/12/2007,145.210007,146.610001,143.699997,143.699997,114.475853,243087800,-0.009921469
11/13/2007,145.369995,148.309998,145.220001,148.080002,117.965134,191117400,0.030480202
11/14/2007,149.220001,149.399994,146.779999,147.669998,117.638496,230558800,-0.002768801
11/15/2007,146.570007,147.490005,144.520004,145.539993,115.941681,263111100,-0.014424088
11/16/2007,146.309998,146.470001,144.570007,145.789993,116.140808,308770600,0.001717741
11/19/2007,145.279999,145.360001,143.190002,143.759995,114.523674,267746000,-0.013924124
11/20/2007,144.020004,145.529999,142.110001,144.639999,115.224686,414767500,0.006121341
11/21/2007,143.080002,143.910004,141.669998,141.679993,112.866661,259012400,-0.020464643
11/23/2007,143.070007,144.339996,142.699997,144.130005,114.818466,77688400,0.017292576
11/26/2007,144.429993,144.880005,140.660004,140.949997,112.285118,214232000,-0.02206347
11/27/2007,141.740005,143.229996,140.949997,142.570007,113.575653,293897900,0.011493509
11/28/2007,144.190002,147.470001,144.139999,147.130005,117.208305,258596900,0.031984273
11/29/2007,146.619995,147.720001,146.100006,147.179993,117.248116,199409900,0.000339754
11/30/2007,149.039993,149.869995,147.330002,148.660004,118.427177,222908000,0.010055789
12/3/2007,148.190002,148.449997,147.289993,147.679993,117.6465,146430400,-0.006592298
12/4/2007,146.660004,147.539993,146.309998,146.360001,116.594925,136533900,-0.008938191
12/5/2007,147.929993,149.199997,147.830002,148.809998,118.546677,171130000,0.016739526
12/6/2007,148.630005,151.210007,148.570007,150.940002,120.243462,154457400,0.014313581
12/7/2007,151.419998,151.5,150.550003,150.910004,120.219589,148980100,-0.000198741
12/10/2007,151.279999,152.25,150.860001,152.080002,121.151611,123914300,0.007752952
12/11/2007,152.139999,152.889999,147.830002,147.910004,117.829689,250346400,-0.027419766
12/12/2007,151.059998,151.770004,147.199997,149.369995,118.99276,322435600,0.009870806
12/13/2007,148.320007,149.389999,147.300003,149.059998,118.745804,237551300,-0.002075363
12/14/2007,147.929993,149.100006,147.100006,147.169998,117.240189,159152900,-0.012679458
